NC_007716.1	272509	1
NC_007716.1	272510	1
NC_007716.1	272511	1
NC_007716.1	272512	1
NC_007716.1	272513	1
NC_007716.1	272514	1
NC_007716.1	272515	1
NC_007716.1	272516	1
NC_007716.1	272517	1
NC_007716.1	272518	1
NC_007716.1	272519	1
NC_007716.1	272520	1
NC_007716.1	272521	1
NC_007716.1	272522	1
NC_007716.1	272523	1
NC_007716.1	272524	1
NC_007716.1	272525	1
NC_007716.1	272526	1
NC_007716.1	272527	1
NC_007716.1	272528	1
NC_007716.1	272529	1
NC_007716.1	272530	1
NC_007716.1	272531	1
NC_007716.1	272532	1
NC_007716.1	272533	1
NC_007716.1	272534	1
NC_007716.1	272535	1
NC_007716.1	272536	1
NC_007716.1	272537	1
NC_007716.1	272538	1
NC_007716.1	272539	1
NC_007716.1	272540	1
NC_007716.1	272541	1
NC_007716.1	272542	1
NC_007716.1	272543	1
NC_007716.1	272544	1
NC_007716.1	272545	1
NC_007716.1	272783	1
NC_007716.1	272784	1
NC_007716.1	272785	1
NC_007716.1	272786	1
NC_007716.1	272787	1
NC_007716.1	272788	1
NC_007716.1	272789	1
NC_007716.1	272790	1
NC_007716.1	272791	1
NC_007716.1	272792	1
NC_007716.1	272793	1
NC_007716.1	272794	1
NC_007716.1	272795	1
NC_007716.1	272796	1
NC_007716.1	272797	1
NC_007716.1	272798	1
NC_007716.1	272799	1
NC_007716.1	272800	1
NC_007716.1	272801	1
NC_007716.1	272802	1
NC_007716.1	272803	1
NC_007716.1	272804	1
NC_007716.1	272805	1
NC_007716.1	272806	1
NC_007716.1	272807	1
NC_007716.1	272808	1
NC_007716.1	272809	1
NC_007716.1	272810	1
NC_007716.1	272811	1
NC_007716.1	272812	1
NC_007716.1	272813	1
NC_007716.1	272814	1
NC_007716.1	272815	1
NC_007716.1	272816	1
NC_007716.1	272817	1
NC_007716.1	272818	1
NC_007716.1	272819	1
NC_007716.1	272820	1
NC_007716.1	272821	1
NC_007716.1	272822	1
NC_007716.1	272823	1
NC_007716.1	272824	1
NC_007716.1	272825	1
NC_007716.1	272826	1
NC_007716.1	272827	1
NC_007716.1	272828	1
NC_007716.1	272829	1
NC_007716.1	272830	1
NC_007716.1	272831	1
NC_007716.1	272832	1
NC_007716.1	272833	1
NC_007716.1	272834	1
NC_007716.1	272835	1
NC_007716.1	272836	1
NC_007716.1	272837	1
NC_007716.1	272838	1
NC_007716.1	272839	1
NC_007716.1	272840	1
NC_007716.1	272841	1
NC_007716.1	272842	1
NC_007716.1	272843	1
NC_007716.1	272844	1
NC_007716.1	272845	1
NC_007716.1	272846	1
NC_007716.1	272847	1
NC_007716.1	272848	1
NC_007716.1	272849	1
NC_007716.1	272850	1
NC_007716.1	272852	1
NC_007716.1	272853	1
NC_007716.1	272854	1
NC_007716.1	272855	1
NC_007716.1	272857	1
NC_007716.1	272858	1
NC_007716.1	272859	1
NC_007716.1	272860	1
NC_007716.1	272861	1
NC_007716.1	272862	1
NC_007716.1	272863	1
NC_007716.1	272864	1
NC_007716.1	272865	1
NC_007716.1	272866	1
NC_007716.1	272867	1
NC_007716.1	272868	1
NC_007716.1	272869	1
NC_007716.1	272870	1
NC_007716.1	272871	1
NC_007716.1	272872	1
NC_007716.1	272873	1
NC_007716.1	272874	1
NC_007716.1	272875	1
NC_007716.1	272876	1
NC_007716.1	272877	1
NC_007716.1	272878	1
NC_007716.1	272879	1
NC_007716.1	272880	1
NC_007716.1	272881	1
NC_007716.1	272882	1
NC_007716.1	272883	1
NC_007716.1	272884	1
NC_007716.1	272885	1
NC_007716.1	272886	1
NC_007716.1	272887	1
NC_007716.1	272888	1
NC_007716.1	272889	1
NC_007716.1	272890	1
NC_007716.1	272891	1
NC_007716.1	272892	1
NC_007716.1	272893	1
NC_007716.1	272894	1
NC_007716.1	272895	1
NC_007716.1	272896	1
NC_007716.1	272897	1
NC_007716.1	272898	1
NC_007716.1	272899	1
NC_007716.1	272900	1
NC_007716.1	272901	1
NC_007716.1	272902	1
NC_007716.1	272903	1
NC_007716.1	272904	1
NC_007716.1	272905	1
NC_007716.1	272906	1
NC_007716.1	272907	1
NC_007716.1	272908	1
NC_007716.1	272909	1
NC_007716.1	272910	1
NC_007716.1	272911	1
NC_007716.1	272912	1
NC_007716.1	272913	1
NC_007716.1	272914	1
NC_007716.1	272915	1
NC_007716.1	272916	1
NC_007716.1	272917	1
NC_007716.1	272918	1
NC_007716.1	272919	1
NC_007716.1	272920	1
NC_007716.1	272921	1
NC_007716.1	272922	1
NC_007716.1	272923	1
NC_007716.1	272924	1
NC_007716.1	272925	1
NC_007716.1	272926	1
NC_007716.1	272927	1
NC_007716.1	272928	1
NC_007716.1	272929	1
NC_007716.1	272930	1
NC_007716.1	272931	1
NC_007716.1	272932	1
NC_007716.1	272933	1
NC_007716.1	272934	1
NC_007716.1	275380	1
NC_007716.1	275381	1
NC_007716.1	275382	1
NC_007716.1	275383	1
NC_007716.1	275384	1
NC_007716.1	275385	1
NC_007716.1	275386	1
NC_007716.1	275387	1
NC_007716.1	275388	2
NC_007716.1	275389	2
NC_007716.1	275390	2
NC_007716.1	275391	2
NC_007716.1	275392	3
NC_007716.1	275393	3
NC_007716.1	275394	3
NC_007716.1	275395	3
NC_007716.1	275396	3
NC_007716.1	275397	3
NC_007716.1	275398	3
NC_007716.1	275399	3
NC_007716.1	275400	3
NC_007716.1	275401	3
NC_007716.1	275402	3
NC_007716.1	275403	3
NC_007716.1	275404	3
NC_007716.1	275405	3
NC_007716.1	275406	3
NC_007716.1	275407	3
NC_007716.1	275408	3
NC_007716.1	275409	3
NC_007716.1	275410	3
NC_007716.1	275411	3
NC_007716.1	275412	4
NC_007716.1	275413	4
NC_007716.1	275414	4
NC_007716.1	275415	4
NC_007716.1	275416	4
NC_007716.1	275417	4
NC_007716.1	275418	4
NC_007716.1	275419	4
NC_007716.1	275420	4
NC_007716.1	275421	4
NC_007716.1	275422	4
NC_007716.1	275423	4
NC_007716.1	275424	4
NC_007716.1	275425	4
NC_007716.1	275426	4
NC_007716.1	275427	4
NC_007716.1	275428	4
NC_007716.1	275429	4
NC_007716.1	275430	4
NC_007716.1	275431	4
NC_007716.1	275432	4
NC_007716.1	275433	4
NC_007716.1	275434	4
NC_007716.1	275435	4
NC_007716.1	275436	4
NC_007716.1	275437	4
NC_007716.1	275438	4
NC_007716.1	275439	4
NC_007716.1	275440	4
NC_007716.1	275441	4
NC_007716.1	275442	4
NC_007716.1	275443	4
NC_007716.1	275444	4
NC_007716.1	275445	4
NC_007716.1	275446	4
NC_007716.1	275447	4
NC_007716.1	275448	4
NC_007716.1	275449	4
NC_007716.1	275450	4
NC_007716.1	275451	4
NC_007716.1	275452	4
NC_007716.1	275453	4
NC_007716.1	275454	4
NC_007716.1	275455	4
NC_007716.1	275456	4
NC_007716.1	275457	4
NC_007716.1	275458	4
NC_007716.1	275459	4
NC_007716.1	275460	4
NC_007716.1	275461	4
NC_007716.1	275462	4
NC_007716.1	275463	4
NC_007716.1	275464	4
NC_007716.1	275465	4
NC_007716.1	275466	4
NC_007716.1	275467	4
NC_007716.1	275468	4
NC_007716.1	275469	4
NC_007716.1	275470	4
NC_007716.1	275471	4
NC_007716.1	275472	4
NC_007716.1	275473	4
NC_007716.1	275474	4
NC_007716.1	275475	4
NC_007716.1	275476	4
NC_007716.1	275477	4
NC_007716.1	275478	4
NC_007716.1	275479	4
NC_007716.1	275480	4
NC_007716.1	275481	4
NC_007716.1	275482	4
NC_007716.1	275483	4
NC_007716.1	275484	4
NC_007716.1	275485	4
NC_007716.1	275486	4
NC_007716.1	275487	4
NC_007716.1	275488	4
NC_007716.1	275489	4
NC_007716.1	275490	4
NC_007716.1	275491	4
NC_007716.1	275492	4
NC_007716.1	275493	4
NC_007716.1	275494	4
NC_007716.1	275495	3
NC_007716.1	275496	4
NC_007716.1	275497	4
NC_007716.1	275498	4
NC_007716.1	275499	4
NC_007716.1	275500	4
NC_007716.1	275501	4
NC_007716.1	275502	4
NC_007716.1	275503	4
NC_007716.1	275504	4
NC_007716.1	275505	4
NC_007716.1	275506	4
NC_007716.1	275507	4
NC_007716.1	275508	4
NC_007716.1	275509	4
NC_007716.1	275510	4
NC_007716.1	275511	4
NC_007716.1	275512	4
NC_007716.1	275513	4
NC_007716.1	275514	4
NC_007716.1	275515	4
NC_007716.1	275516	4
NC_007716.1	275517	4
NC_007716.1	275518	4
NC_007716.1	275519	4
NC_007716.1	275520	4
NC_007716.1	275521	4
NC_007716.1	275522	4
NC_007716.1	275523	4
NC_007716.1	275524	4
NC_007716.1	275525	4
NC_007716.1	275526	4
NC_007716.1	275527	4
NC_007716.1	275528	4
NC_007716.1	275529	4
NC_007716.1	275530	3
NC_007716.1	275531	3
NC_007716.1	275532	3
NC_007716.1	275533	3
NC_007716.1	275534	3
NC_007716.1	275535	3
NC_007716.1	275536	3
NC_007716.1	275537	3
NC_007716.1	275538	2
NC_007716.1	275539	2
NC_007716.1	275540	2
NC_007716.1	275541	2
NC_007716.1	275542	1
NC_007716.1	275543	1
NC_007716.1	275544	1
NC_007716.1	275545	1
NC_007716.1	275546	1
NC_007716.1	275547	1
NC_007716.1	275548	1
NC_007716.1	275549	1
NC_007716.1	275550	1
NC_007716.1	275551	1
NC_007716.1	275552	1
NC_007716.1	275553	1
NC_007716.1	275554	1
NC_007716.1	275555	1
NC_007716.1	275556	1
NC_007716.1	275557	1
NC_007716.1	275558	1
NC_007716.1	275559	1
NC_007716.1	275560	1
NC_007716.1	275561	1
NC_007716.1	275957	1
NC_007716.1	275958	1
NC_007716.1	275959	1
NC_007716.1	275960	1
NC_007716.1	275961	1
NC_007716.1	275962	1
NC_007716.1	275963	1
NC_007716.1	275964	1
NC_007716.1	275965	1
NC_007716.1	275966	1
NC_007716.1	275967	1
NC_007716.1	275968	1
NC_007716.1	275969	1
NC_007716.1	275970	1
NC_007716.1	275971	1
NC_007716.1	275972	1
NC_007716.1	275973	1
NC_007716.1	275974	1
NC_007716.1	275975	1
NC_007716.1	275976	1
NC_007716.1	275977	1
NC_007716.1	275978	1
NC_007716.1	275979	3
NC_007716.1	275980	3
NC_007716.1	275981	3
NC_007716.1	275982	3
NC_007716.1	275983	3
NC_007716.1	275984	4
NC_007716.1	275985	4
NC_007716.1	275986	4
NC_007716.1	275987	4
NC_007716.1	275988	4
NC_007716.1	275989	4
NC_007716.1	275990	4
NC_007716.1	275991	4
NC_007716.1	275992	4
NC_007716.1	275993	4
NC_007716.1	275994	4
NC_007716.1	275995	4
NC_007716.1	275996	4
NC_007716.1	275997	4
NC_007716.1	275998	4
NC_007716.1	275999	4
NC_007716.1	276000	4
NC_007716.1	276001	5
NC_007716.1	276002	6
NC_007716.1	276003	6
NC_007716.1	276004	6
NC_007716.1	276005	6
NC_007716.1	276006	6
NC_007716.1	276007	6
NC_007716.1	276008	6
NC_007716.1	276009	6
NC_007716.1	276010	6
NC_007716.1	276011	6
NC_007716.1	276012	6
NC_007716.1	276013	6
NC_007716.1	276014	6
NC_007716.1	276015	6
NC_007716.1	276016	6
NC_007716.1	276017	6
NC_007716.1	276018	6
NC_007716.1	276019	6
NC_007716.1	276020	6
NC_007716.1	276021	6
NC_007716.1	276022	6
NC_007716.1	276023	6
NC_007716.1	276024	6
NC_007716.1	276025	6
NC_007716.1	276026	6
NC_007716.1	276027	6
NC_007716.1	276028	6
NC_007716.1	276029	6
NC_007716.1	276030	6
NC_007716.1	276031	6
NC_007716.1	276032	6
NC_007716.1	276033	6
NC_007716.1	276034	6
NC_007716.1	276035	6
NC_007716.1	276036	6
NC_007716.1	276037	6
NC_007716.1	276038	6
NC_007716.1	276039	6
NC_007716.1	276040	6
NC_007716.1	276041	6
NC_007716.1	276042	6
NC_007716.1	276043	6
NC_007716.1	276044	6
NC_007716.1	276045	6
NC_007716.1	276046	6
NC_007716.1	276047	6
NC_007716.1	276048	6
NC_007716.1	276049	6
NC_007716.1	276050	6
NC_007716.1	276051	6
NC_007716.1	276052	6
NC_007716.1	276053	6
NC_007716.1	276054	6
NC_007716.1	276055	6
NC_007716.1	276056	6
NC_007716.1	276057	6
NC_007716.1	276058	6
NC_007716.1	276059	6
NC_007716.1	276060	6
NC_007716.1	276061	6
NC_007716.1	276062	6
NC_007716.1	276063	6
NC_007716.1	276064	6
NC_007716.1	276065	6
NC_007716.1	276066	6
NC_007716.1	276067	6
NC_007716.1	276068	6
NC_007716.1	276069	6
NC_007716.1	276070	6
NC_007716.1	276071	6
NC_007716.1	276072	6
NC_007716.1	276073	6
NC_007716.1	276074	6
NC_007716.1	276075	6
NC_007716.1	276076	6
NC_007716.1	276077	6
NC_007716.1	276078	6
NC_007716.1	276079	6
NC_007716.1	276080	6
NC_007716.1	276081	6
NC_007716.1	276082	6
NC_007716.1	276083	6
NC_007716.1	276084	6
NC_007716.1	276085	6
NC_007716.1	276086	6
NC_007716.1	276087	6
NC_007716.1	276088	6
NC_007716.1	276089	6
NC_007716.1	276090	6
NC_007716.1	276091	6
NC_007716.1	276092	6
NC_007716.1	276093	6
NC_007716.1	276094	6
NC_007716.1	276095	6
NC_007716.1	276096	6
NC_007716.1	276097	6
NC_007716.1	276098	6
NC_007716.1	276099	6
NC_007716.1	276100	6
NC_007716.1	276101	6
NC_007716.1	276102	6
NC_007716.1	276103	6
NC_007716.1	276104	6
NC_007716.1	276105	6
NC_007716.1	276106	6
NC_007716.1	276107	5
NC_007716.1	276108	5
NC_007716.1	276109	5
NC_007716.1	276110	5
NC_007716.1	276111	5
NC_007716.1	276112	5
NC_007716.1	276113	5
NC_007716.1	276114	5
NC_007716.1	276115	5
NC_007716.1	276116	5
NC_007716.1	276117	5
NC_007716.1	276118	5
NC_007716.1	276119	5
NC_007716.1	276120	5
NC_007716.1	276121	5
NC_007716.1	276122	5
NC_007716.1	276123	5
NC_007716.1	276124	5
NC_007716.1	276125	5
NC_007716.1	276126	5
NC_007716.1	276127	5
NC_007716.1	276128	5
NC_007716.1	276129	3
NC_007716.1	276130	3
NC_007716.1	276131	3
NC_007716.1	276132	3
NC_007716.1	276133	2
NC_007716.1	276134	2
NC_007716.1	276135	2
NC_007716.1	276136	2
NC_007716.1	276137	2
NC_007716.1	276138	2
NC_007716.1	276139	2
NC_007716.1	276140	2
NC_007716.1	276141	2
NC_007716.1	276142	2
NC_007716.1	276143	2
NC_007716.1	276144	2
NC_007716.1	276145	2
NC_007716.1	276146	2
NC_007716.1	276147	2
NC_007716.1	276148	2
NC_007716.1	276149	2
NC_007716.1	276150	2
NC_007716.1	276151	1
NC_007716.1	493442	1
NC_007716.1	493443	1
NC_007716.1	493444	1
NC_007716.1	493445	1
NC_007716.1	493446	1
NC_007716.1	493447	1
NC_007716.1	493448	1
NC_007716.1	493449	1
NC_007716.1	493450	1
NC_007716.1	493451	1
NC_007716.1	493452	1
NC_007716.1	493453	1
NC_007716.1	493454	1
NC_007716.1	493455	1
NC_007716.1	493456	1
NC_007716.1	493457	1
NC_007716.1	493458	1
NC_007716.1	493459	1
NC_007716.1	493460	1
NC_007716.1	493461	1
NC_007716.1	493462	1
NC_007716.1	493463	1
NC_007716.1	493464	1
NC_007716.1	493465	1
NC_007716.1	493466	1
NC_007716.1	493467	1
NC_007716.1	493468	1
NC_007716.1	493469	1
NC_007716.1	493470	1
NC_007716.1	493471	1
NC_007716.1	493472	1
NC_007716.1	493473	1
NC_007716.1	493474	1
NC_007716.1	493475	2
NC_007716.1	493476	2
NC_007716.1	493477	2
NC_007716.1	493478	2
NC_007716.1	493479	2
NC_007716.1	493480	2
NC_007716.1	493481	2
NC_007716.1	493482	2
NC_007716.1	493483	2
NC_007716.1	493484	2
NC_007716.1	493485	2
NC_007716.1	493486	2
NC_007716.1	493487	2
NC_007716.1	493488	3
NC_007716.1	493489	3
NC_007716.1	493490	3
NC_007716.1	493491	3
NC_007716.1	493492	4
NC_007716.1	493493	4
NC_007716.1	493494	5
NC_007716.1	493495	7
NC_007716.1	493496	7
NC_007716.1	493497	7
NC_007716.1	493498	9
NC_007716.1	493499	10
NC_007716.1	493500	10
NC_007716.1	493501	10
NC_007716.1	493502	10
NC_007716.1	493503	10
NC_007716.1	493504	11
NC_007716.1	493505	10
NC_007716.1	493506	11
NC_007716.1	493507	13
NC_007716.1	493508	13
NC_007716.1	493509	13
NC_007716.1	493510	13
NC_007716.1	493511	13
NC_007716.1	493512	13
NC_007716.1	493513	13
NC_007716.1	493514	13
NC_007716.1	493515	14
NC_007716.1	493516	14
NC_007716.1	493517	14
NC_007716.1	493518	14
NC_007716.1	493519	14
NC_007716.1	493520	14
NC_007716.1	493521	14
NC_007716.1	493522	14
NC_007716.1	493523	14
NC_007716.1	493524	14
NC_007716.1	493525	14
NC_007716.1	493526	14
NC_007716.1	493527	14
NC_007716.1	493528	14
NC_007716.1	493529	14
NC_007716.1	493530	14
NC_007716.1	493531	14
NC_007716.1	493532	14
NC_007716.1	493533	14
NC_007716.1	493534	14
NC_007716.1	493535	14
NC_007716.1	493536	14
NC_007716.1	493537	14
NC_007716.1	493538	14
NC_007716.1	493539	14
NC_007716.1	493540	14
NC_007716.1	493541	14
NC_007716.1	493542	14
NC_007716.1	493543	14
NC_007716.1	493544	14
NC_007716.1	493545	14
NC_007716.1	493546	14
NC_007716.1	493547	14
NC_007716.1	493548	14
NC_007716.1	493549	14
NC_007716.1	493550	14
NC_007716.1	493551	14
NC_007716.1	493552	14
NC_007716.1	493553	14
NC_007716.1	493554	14
NC_007716.1	493555	14
NC_007716.1	493556	14
NC_007716.1	493557	14
NC_007716.1	493558	14
NC_007716.1	493559	14
NC_007716.1	493560	14
NC_007716.1	493561	14
NC_007716.1	493562	14
NC_007716.1	493563	14
NC_007716.1	493564	14
NC_007716.1	493565	14
NC_007716.1	493566	14
NC_007716.1	493567	14
NC_007716.1	493568	14
NC_007716.1	493569	14
NC_007716.1	493570	14
NC_007716.1	493571	14
NC_007716.1	493572	14
NC_007716.1	493573	14
NC_007716.1	493574	14
NC_007716.1	493575	14
NC_007716.1	493576	14
NC_007716.1	493577	14
NC_007716.1	493578	14
NC_007716.1	493579	14
NC_007716.1	493580	14
NC_007716.1	493581	14
NC_007716.1	493582	14
NC_007716.1	493583	14
NC_007716.1	493584	14
NC_007716.1	493585	14
NC_007716.1	493586	14
NC_007716.1	493587	14
NC_007716.1	493588	14
NC_007716.1	493589	14
NC_007716.1	493590	14
NC_007716.1	493591	14
NC_007716.1	493592	13
NC_007716.1	493593	13
NC_007716.1	493594	13
NC_007716.1	493595	13
NC_007716.1	493596	13
NC_007716.1	493597	13
NC_007716.1	493598	13
NC_007716.1	493599	13
NC_007716.1	493600	13
NC_007716.1	493601	13
NC_007716.1	493602	13
NC_007716.1	493603	13
NC_007716.1	493604	13
NC_007716.1	493605	13
NC_007716.1	493606	13
NC_007716.1	493607	13
NC_007716.1	493608	13
NC_007716.1	493609	13
NC_007716.1	493610	13
NC_007716.1	493611	13
NC_007716.1	493612	13
NC_007716.1	493613	13
NC_007716.1	493614	13
NC_007716.1	493615	13
NC_007716.1	493616	13
NC_007716.1	493617	13
NC_007716.1	493618	13
NC_007716.1	493619	13
NC_007716.1	493620	13
NC_007716.1	493621	13
NC_007716.1	493622	13
NC_007716.1	493623	13
NC_007716.1	493624	13
NC_007716.1	493625	12
NC_007716.1	493626	12
NC_007716.1	493627	12
NC_007716.1	493628	12
NC_007716.1	493629	12
NC_007716.1	493630	12
NC_007716.1	493631	12
NC_007716.1	493632	12
NC_007716.1	493633	12
NC_007716.1	493634	12
NC_007716.1	493635	12
NC_007716.1	493636	12
NC_007716.1	493637	12
NC_007716.1	493638	12
NC_007716.1	493639	11
NC_007716.1	493640	11
NC_007716.1	493641	11
NC_007716.1	493642	10
NC_007716.1	493643	10
NC_007716.1	493644	9
NC_007716.1	493645	7
NC_007716.1	493646	7
NC_007716.1	493647	7
NC_007716.1	493648	5
NC_007716.1	493649	4
NC_007716.1	493650	4
NC_007716.1	493651	4
NC_007716.1	493652	4
NC_007716.1	493653	4
NC_007716.1	493654	3
NC_007716.1	493655	3
NC_007716.1	493656	3
NC_007716.1	493657	1
NC_007716.1	493658	1
NC_007716.1	493659	1
NC_007716.1	493660	1
NC_007716.1	493661	1
NC_007716.1	493662	1
NC_007716.1	493663	1
NC_007716.1	493664	1
NC_007716.1	494087	1
NC_007716.1	494088	1
NC_007716.1	494089	1
NC_007716.1	494090	1
NC_007716.1	494091	1
NC_007716.1	494092	1
NC_007716.1	494093	1
NC_007716.1	494094	1
NC_007716.1	494095	1
NC_007716.1	494096	1
NC_007716.1	494097	1
NC_007716.1	494098	1
NC_007716.1	494099	1
NC_007716.1	494100	1
NC_007716.1	494101	1
NC_007716.1	494102	1
NC_007716.1	494103	1
NC_007716.1	494104	1
NC_007716.1	494105	1
NC_007716.1	494106	1
NC_007716.1	494107	1
NC_007716.1	494108	1
NC_007716.1	494109	1
NC_007716.1	494110	1
NC_007716.1	494111	1
NC_007716.1	494112	1
NC_007716.1	494113	1
NC_007716.1	494114	1
NC_007716.1	494115	1
NC_007716.1	494116	1
NC_007716.1	494117	1
NC_007716.1	494118	1
NC_007716.1	494119	1
NC_007716.1	494120	1
NC_007716.1	494121	1
NC_007716.1	494122	1
NC_007716.1	494123	1
NC_007716.1	494124	1
NC_007716.1	494125	1
NC_007716.1	494126	1
NC_007716.1	494127	1
NC_007716.1	494129	1
NC_007716.1	494130	1
NC_007716.1	494131	1
NC_007716.1	494132	1
NC_007716.1	494133	1
NC_007716.1	494134	1
NC_007716.1	494135	1
NC_007716.1	494136	1
NC_007716.1	494137	1
NC_007716.1	494138	1
NC_007716.1	494139	1
NC_007716.1	494140	1
NC_007716.1	494141	1
NC_007716.1	494142	1
NC_007716.1	494143	1
NC_007716.1	494144	1
NC_007716.1	494145	1
NC_007716.1	494146	1
NC_007716.1	494147	1
NC_007716.1	494148	1
NC_007716.1	494149	1
NC_007716.1	494150	1
NC_007716.1	494151	1
NC_007716.1	494152	1
NC_007716.1	494153	1
NC_007716.1	494154	1
NC_007716.1	494155	1
NC_007716.1	494156	1
NC_007716.1	494157	1
NC_007716.1	494158	1
NC_007716.1	494159	1
NC_007716.1	494160	1
NC_007716.1	494161	1
NC_007716.1	494162	1
NC_007716.1	494163	1
NC_007716.1	494164	1
NC_007716.1	494165	1
NC_007716.1	494166	1
NC_007716.1	494167	1
NC_007716.1	494168	1
NC_007716.1	494169	1
NC_007716.1	494170	1
NC_007716.1	494171	1
NC_007716.1	494172	1
NC_007716.1	494173	1
NC_007716.1	494174	1
NC_007716.1	494175	1
NC_007716.1	494176	1
NC_007716.1	494177	1
NC_007716.1	494178	1
NC_007716.1	494179	1
NC_007716.1	494180	1
NC_007716.1	494181	1
NC_007716.1	494182	1
NC_007716.1	494183	1
NC_007716.1	494184	1
NC_007716.1	494185	1
NC_007716.1	494186	1
NC_007716.1	494187	1
NC_007716.1	494188	1
NC_007716.1	494189	1
NC_007716.1	494190	1
NC_007716.1	494191	1
NC_007716.1	494192	1
NC_007716.1	494193	1
NC_007716.1	494194	1
NC_007716.1	494195	1
NC_007716.1	494196	1
NC_007716.1	494197	1
NC_007716.1	494198	1
NC_007716.1	494199	1
NC_007716.1	494200	1
NC_007716.1	494201	1
NC_007716.1	494202	1
NC_007716.1	494203	1
NC_007716.1	494204	1
NC_007716.1	494205	1
NC_007716.1	494206	1
NC_007716.1	494207	1
NC_007716.1	494208	1
NC_007716.1	494209	1
NC_007716.1	494210	1
NC_007716.1	494211	1
NC_007716.1	494212	1
NC_007716.1	494213	1
NC_007716.1	494214	1
NC_007716.1	494215	1
NC_007716.1	494216	1
NC_007716.1	494217	1
NC_007716.1	494218	1
NC_007716.1	494219	1
NC_007716.1	494220	1
NC_007716.1	494221	1
NC_007716.1	494222	1
NC_007716.1	494223	1
NC_007716.1	494224	1
NC_007716.1	494225	1
NC_007716.1	494226	1
NC_007716.1	494227	1
NC_007716.1	494228	1
NC_007716.1	494229	1
NC_007716.1	494230	1
NC_007716.1	494231	1
NC_007716.1	494232	1
NC_007716.1	494233	1
NC_007716.1	494234	1
NC_007716.1	494235	1
NC_007716.1	494236	1
NC_007716.1	496690	1
NC_007716.1	496691	1
NC_007716.1	496692	1
NC_007716.1	496693	1
NC_007716.1	496694	1
NC_007716.1	496695	1
NC_007716.1	496696	1
NC_007716.1	496697	1
NC_007716.1	496698	1
NC_007716.1	496699	1
NC_007716.1	496700	1
NC_007716.1	496701	1
NC_007716.1	496702	1
NC_007716.1	496703	1
NC_007716.1	496704	1
NC_007716.1	496705	1
NC_007716.1	496706	1
NC_007716.1	496707	1
NC_007716.1	496708	1
NC_007716.1	496709	1
NC_007716.1	496710	1
NC_007716.1	496711	1
NC_007716.1	496712	1
NC_007716.1	496713	1
NC_007716.1	496714	1
NC_007716.1	496715	1
NC_007716.1	496716	1
